"first_name","last_name","amount"
"Bruce","Schwarz","2.99"
"Bruce","Schwarz","6.99"
"Bruce","Schwarz","1.99"
"Bruce","Schwarz","4.99"
"Bruce","Schwarz","7.99"
"Bruce","Schwarz","4.99"
"Bruce","Schwarz","4.99"
"Bruce","Schwarz","4.99"
"Bruce","Schwarz","3.99"
"Bruce","Schwarz","2.99"
"Bruce","Schwarz","4.99"
"Bruce","Schwarz","2.99"
"Rebecca","Scott","4.99"
"Rebecca","Scott","5.99"
"Rebecca","Scott","0.99"
"Rebecca","Scott","0.99"
"Rebecca","Scott","4.99"
"Rebecca","Scott","0.99"
"Rebecca","Scott","2.99"
"Rebecca","Scott","4.99"
"Rebecca","Scott","2.99"
"Rebecca","Scott","2.99"
"Rebecca","Scott","0.99"
"Rebecca","Scott","4.99"
"Rebecca","Scott","2.99"
"Rebecca","Scott","5.99"
"Rebecca","Scott","7.99"
"Rebecca","Scott","3.99"
"Rebecca","Scott","2.99"
"Rebecca","Scott","4.99"
"Rebecca","Scott","4.99"
"Rebecca","Scott","5.99"
"Rebecca","Scott","2.99"
"Rebecca","Scott","2.99"
"Rebecca","Scott","0.99"
"Rebecca","Scott","3.99"
"Stanley","Scroggins","2.99"
"Stanley","Scroggins","4.99"
"Stanley","Scroggins","4.99"
"Stanley","Scroggins","2.99"
"Stanley","Scroggins","2.99"
"Stanley","Scroggins","5.99"
"Stanley","Scroggins","8.99"
"Stanley","Scroggins","5.99"
"Stanley","Scroggins","4.99"
"Stanley","Scroggins","0.99"
"Stanley","Scroggins","5.99"
"Stanley","Scroggins","4.99"
"Stanley","Scroggins","4.99"
"Stanley","Scroggins","0.99"
"Stanley","Scroggins","10.99"
"Stanley","Scroggins","2.99"
"Stanley","Scroggins","2.99"
"Stanley","Scroggins","8.99"
"Stanley","Scroggins","4.99"
"Stanley","Scroggins","4.99"
"Stanley","Scroggins","3.99"
"Stanley","Scroggins","1.99"
"Stanley","Scroggins","0.99"
"Stanley","Scroggins","4.99"
"Stanley","Scroggins","5.99"
"Stanley","Scroggins","3.99"
"Stanley","Scroggins","4.99"
"Stanley","Scroggins","4.99"
"Stanley","Scroggins","2.99"
"Karl","Seal","4.99"
"Karl","Seal","0.99"
"Karl","Seal","7.99"
"Karl","Seal","2.99"
"Karl","Seal","2.99"
"Karl","Seal","4.99"
"Karl","Seal","2.99"
"Karl","Seal","6.99"
"Karl","Seal","6.99"
"Karl","Seal","4.99"
"Karl","Seal","10.99"
"Karl","Seal","2.99"
"Karl","Seal","4.99"
"Karl","Seal","0.99"
"Karl","Seal","8.99"
"Karl","Seal","0.99"
"Karl","Seal","8.99"
"Karl","Seal","6.99"
"Karl","Seal","7.99"
"Karl","Seal","2.99"
"Karl","Seal","4.99"
"Karl","Seal","9.99"
"Karl","Seal","1.99"
"Karl","Seal","5.99"
"Karl","Seal","6.99"
"Karl","Seal","2.99"
"Karl","Seal","3.99"
"Karl","Seal","7.99"
"Karl","Seal","4.99"
"Karl","Seal","2.99"
"Karl","Seal","3.99"
"Karl","Seal","7.99"
"Karl","Seal","0.99"
"Karl","Seal","1.99"
"Karl","Seal","5.99"
"Karl","Seal","2.99"
"Karl","Seal","4.99"
"Karl","Seal","4.99"
"Karl","Seal","2.99"
"Karl","Seal","6.99"
"Karl","Seal","4.99"
"Karl","Seal","2.99"
"Aaron","Selby","2.99"
"Aaron","Selby","5.99"
"Aaron","Selby","4.99"
"Aaron","Selby","0.99"
"Aaron","Selby","1.99"
"Aaron","Selby","0.99"
"Aaron","Selby","4.99"
"Aaron","Selby","5.99"
"Aaron","Selby","6.99"
"Aaron","Selby","5.99"
"Aaron","Selby","9.99"
"Aaron","Selby","0.99"
"Aaron","Selby","4.99"
"Aaron","Selby","2.99"
"Aaron","Selby","4.99"
"Aaron","Selby","6.99"
"Aaron","Selby","4.99"
"Aaron","Selby","2.99"
"Aaron","Selby","4.99"
"Aaron","Selby","2.99"
"Leslie","Seward","6.99"
"Leslie","Seward","2.99"
"Leslie","Seward","0.99"
"Leslie","Seward","9.99"
"Leslie","Seward","6.99"
"Leslie","Seward","2.99"
"Leslie","Seward","4.99"
"Leslie","Seward","0.99"
"Leslie","Seward","4.99"
"Leslie","Seward","0.99"
"Leslie","Seward","2.99"
"Leslie","Seward","0.99"
"Leslie","Seward","1.99"
"Leslie","Seward","2.99"
"Leslie","Seward","6.99"
"Leslie","Seward","5.99"
"Leslie","Seward","1.99"
"Leslie","Seward","9.99"
"Leslie","Seward","7.99"
"Leslie","Seward","6.99"
"Leslie","Seward","8.99"
"Leslie","Seward","0.99"
"Leslie","Seward","2.99"
"Leslie","Seward","0.99"
"Leslie","Seward","9.99"
"Leslie","Seward","0.99"
"Leslie","Seward","3.99"
"Leslie","Seward","2.99"
"Earl","Shanks","1.99"
"Earl","Shanks","4.99"
"Earl","Shanks","6.99"
"Earl","Shanks","0.99"
"Earl","Shanks","5.99"
"Earl","Shanks","4.99"
"Earl","Shanks","4.99"
"Earl","Shanks","3.99"
"Earl","Shanks","4.99"
"Earl","Shanks","2.99"
"Earl","Shanks","5.99"
"Earl","Shanks","1.99"
"Earl","Shanks","7.99"
"Earl","Shanks","6.99"
"Earl","Shanks","1.99"
"Earl","Shanks","2.99"
"Earl","Shanks","4.99"
"Earl","Shanks","2.99"
"Earl","Shanks","0.99"
"Earl","Shanks","2.99"
"Earl","Shanks","2.99"
"Earl","Shanks","2.99"
"Earl","Shanks","5.99"
"Earl","Shanks","2.99"
"Earl","Shanks","0.99"
"Earl","Shanks","6.99"
"Clara","Shaw","5.99"
"Clara","Shaw","0.99"
"Clara","Shaw","4.99"
"Clara","Shaw","4.99"
"Clara","Shaw","2.99"
"Clara","Shaw","2.99"
"Clara","Shaw","0.99"
"Clara","Shaw","4.99"
"Clara","Shaw","5.99"
"Clara","Shaw","4.99"
"Clara","Shaw","2.99"
"Clara","Shaw","6.99"
"Clara","Shaw","7.99"
"Clara","Shaw","4.99"
"Clara","Shaw","2.99"
"Clara","Shaw","2.99"
"Clara","Shaw","3.99"
"Clara","Shaw","6.99"
"Clara","Shaw","2.99"
"Clara","Shaw","2.99"
"Clara","Shaw","1.99"
"Clara","Shaw","7.99"
"Clara","Shaw","6.99"
"Clara","Shaw","3.99"
"Clara","Shaw","0.99"
"Clara","Shaw","8.99"
"Clara","Shaw","7.99"
"Clara","Shaw","7.99"
"Clara","Shaw","7.99"
"Clara","Shaw","9.99"
"Clara","Shaw","5.99"
"Clara","Shaw","2.99"
"Clara","Shaw","0.99"
"Clara","Shaw","3.99"
"Clara","Shaw","5.99"
"Clara","Shaw","0.99"
"Clara","Shaw","7.99"
"Clara","Shaw","3.99"
"Clara","Shaw","4.99"
"Clara","Shaw","0.99"
"Ricky","Shelby","0.99"
"Ricky","Shelby","0.99"
"Ricky","Shelby","6.99"
"Ricky","Shelby","2.99"
"Ricky","Shelby","3.99"
"Ricky","Shelby","0.99"
"Ricky","Shelby","0.99"
"Ricky","Shelby","4.99"
"Ricky","Shelby","0.99"
"Ricky","Shelby","4.99"
"Ricky","Shelby","1.99"
"Ricky","Shelby","0.99"
"Ricky","Shelby","2.99"
"Ricky","Shelby","0.99"
"Ricky","Shelby","8.99"
"Ricky","Shelby","4.99"
"Ricky","Shelby","4.99"
"Ricky","Shelby","2.99"
"Ricky","Shelby","5.99"
"Ricky","Shelby","4.99"
"Ricky","Shelby","0.99"
"Ricky","Shelby","3.99"
"Ricky","Shelby","4.99"
"Scott","Shelley","3.99"
"Scott","Shelley","2.99"
"Scott","Shelley","2.99"
"Scott","Shelley","4.99"
"Scott","Shelley","0.99"
"Scott","Shelley","4.99"
"Scott","Shelley","2.99"
"Scott","Shelley","2.99"
"Scott","Shelley","1.99"
"Scott","Shelley","2.99"
"Scott","Shelley","5.99"
"Scott","Shelley","0.99"
"Scott","Shelley","2.99"
"Scott","Shelley","2.99"
"Scott","Shelley","2.99"
"Scott","Shelley","4.99"
"Scott","Shelley","4.99"
"Scott","Shelley","2.99"
"Dianne","Shelton","6.99"
"Dianne","Shelton","2.99"
"Dianne","Shelton","4.99"
"Dianne","Shelton","2.99"
"Dianne","Shelton","4.99"
"Dianne","Shelton","7.99"
"Dianne","Shelton","2.99"
"Dianne","Shelton","4.99"
"Dianne","Shelton","2.99"
"Dianne","Shelton","3.99"
"Dianne","Shelton","5.99"
"Dianne","Shelton","4.99"
"Dianne","Shelton","6.99"
"Dianne","Shelton","2.99"
"Dianne","Shelton","4.99"
"Dianne","Shelton","7.99"
"Dianne","Shelton","2.99"
"Dianne","Shelton","9.99"
"Dianne","Shelton","0.99"
"Dianne","Shelton","2.99"
"Dianne","Shelton","3.99"
"Dianne","Shelton","5.99"
"Dianne","Shelton","2.99"
"Dianne","Shelton","4.99"
"Warren","Sherrod","5.99"
"Warren","Sherrod","9.99"
"Warren","Sherrod","4.99"
"Warren","Sherrod","2.99"
"Warren","Sherrod","6.99"
"Warren","Sherrod","2.99"
"Warren","Sherrod","4.99"
"Warren","Sherrod","0.99"
"Warren","Sherrod","8.99"
"Warren","Sherrod","8.99"
"Warren","Sherrod","4.99"
"Warren","Sherrod","7.99"
"Warren","Sherrod","2.99"
"Warren","Sherrod","2.99"
"Warren","Sherrod","0.99"
"Warren","Sherrod","4.99"
"Warren","Sherrod","3.99"
"Warren","Sherrod","4.99"
"Warren","Sherrod","0.99"
"Warren","Sherrod","7.99"
"Warren","Sherrod","6.99"
"Warren","Sherrod","8.99"
"Warren","Sherrod","6.99"
"Warren","Sherrod","8.99"
"Warren","Sherrod","4.99"
"Warren","Sherrod","2.99"
"Warren","Sherrod","2.99"
"Warren","Sherrod","0.99"
"Warren","Sherrod","3.99"
"Warren","Sherrod","2.99"
"Warren","Sherrod","0.99"
"Francis","Sikes","6.99"
"Francis","Sikes","0.99"
"Francis","Sikes","0.99"
"Francis","Sikes","5.99"
"Francis","Sikes","4.99"
"Francis","Sikes","0.99"
"Francis","Sikes","6.99"
"Francis","Sikes","2.99"
"Francis","Sikes","4.99"
"Francis","Sikes","2.99"
"Francis","Sikes","5.99"
"Francis","Sikes","8.99"
"Francis","Sikes","2.99"
"Francis","Sikes","7.99"
"Francis","Sikes","7.99"
"Francis","Sikes","2.99"
"Francis","Sikes","4.99"
"Francis","Sikes","2.99"
"Francis","Sikes","2.99"
"Francis","Sikes","4.99"
"Francis","Sikes","0.99"
"Francis","Sikes","0.99"
"Francis","Sikes","2.99"
"Francis","Sikes","0.99"
"Francis","Sikes","0.99"
"Maxine","Silva","2.99"
"Maxine","Silva","0.99"
"Maxine","Silva","2.99"
"Maxine","Silva","2.99"
"Maxine","Silva","3.99"
"Maxine","Silva","4.99"
"Maxine","Silva","0.99"
"Maxine","Silva","6.99"
"Maxine","Silva","0.99"
"Maxine","Silva","0.99"
"Maxine","Silva","2.99"
"Maxine","Silva","0.99"
"Maxine","Silva","4.99"
"Maxine","Silva","4.99"
"Maxine","Silva","2.99"
"Maxine","Silva","4.99"
"Maxine","Silva","0.99"
"Maxine","Silva","4.99"
"Maxine","Silva","2.99"
"Maxine","Silva","3.99"
"Maxine","Silva","2.99"
"Maxine","Silva","0.99"
"Maxine","Silva","5.99"
"Maxine","Silva","7.99"
"Maxine","Silva","4.99"
"Maxine","Silva","0.99"
"Maxine","Silva","4.99"
"Maxine","Silva","7.99"
"Maxine","Silva","4.99"
"Maxine","Silva","1.99"
"Michael","Silverman","0.99"
"Michael","Silverman","7.99"
"Michael","Silverman","4.99"
"Michael","Silverman","2.99"
"Michael","Silverman","2.99"
"Michael","Silverman","4.99"
"Michael","Silverman","3.99"
"Michael","Silverman","2.99"
"Michael","Silverman","5.99"
"Michael","Silverman","0.99"
"Michael","Silverman","6.99"
"Michael","Silverman","4.99"
"Michael","Silverman","0.99"
"Michael","Silverman","2.99"
"Michael","Silverman","0.99"
"Michael","Silverman","4.99"
"Michael","Silverman","7.99"
"Michael","Silverman","0.99"
"Michael","Silverman","6.99"
"Michael","Silverman","6.99"
"Michael","Silverman","0.99"
"Michael","Silverman","2.99"
"Michael","Silverman","7.99"
"Michael","Silverman","2.99"
"Michael","Silverman","8.99"
"Michael","Silverman","5.99"
"Tina","Simmons","4.99"
"Tina","Simmons","0.99"
"Tina","Simmons","8.99"
"Tina","Simmons","4.99"
"Tina","Simmons","2.99"
"Tina","Simmons","4.99"
"Tina","Simmons","5.99"
"Tina","Simmons","0.99"
"Tina","Simmons","2.99"
"Tina","Simmons","0.99"
"Tina","Simmons","4.99"
"Tina","Simmons","8.99"
"Tina","Simmons","7.99"
"Tina","Simmons","2.99"
"Tina","Simmons","4.99"
"Tina","Simmons","5.99"
"Tina","Simmons","7.99"
"Tina","Simmons","6.99"
"Tina","Simmons","2.99"
"Tina","Simmons","0.99"
"Tina","Simmons","6.99"
"Tina","Simmons","4.99"
"Tina","Simmons","1.99"
"Tina","Simmons","4.99"
"Tina","Simmons","4.99"
"Tina","Simmons","4.99"
"Arthur","Simpkins","5.99"
"Arthur","Simpkins","2.99"
"Arthur","Simpkins","2.99"
"Arthur","Simpkins","5.99"
"Arthur","Simpkins","3.99"
"Arthur","Simpkins","0.99"
"Arthur","Simpkins","4.99"
"Arthur","Simpkins","4.99"
"Arthur","Simpkins","2.99"
"Arthur","Simpkins","5.99"
"Arthur","Simpkins","2.99"
"Arthur","Simpkins","0.99"
"Arthur","Simpkins","8.99"
"Arthur","Simpkins","5.99"
"Arthur","Simpkins","0.99"
"Arthur","Simpkins","4.99"
"Arthur","Simpkins","8.99"
"Arthur","Simpkins","4.99"
"Arthur","Simpkins","4.99"
"Arthur","Simpkins","4.99"
"Arthur","Simpkins","2.99"
"Arthur","Simpkins","8.99"
"Arthur","Simpkins","6.99"
"Arthur","Simpkins","5.99"
"Arthur","Simpkins","6.99"
"Arthur","Simpkins","0.99"
"Arthur","Simpkins","8.99"
"Arthur","Simpkins","4.99"
"Arthur","Simpkins","4.99"
"Arthur","Simpkins","2.99"
"Ellen","Simpson","2.99"
"Ellen","Simpson","9.99"
"Ellen","Simpson","4.99"
"Ellen","Simpson","3.99"
"Ellen","Simpson","0.99"
"Ellen","Simpson","2.99"
"Ellen","Simpson","7.99"
"Ellen","Simpson","0.99"
"Ellen","Simpson","2.99"
"Ellen","Simpson","2.99"
"Ellen","Simpson","4.99"
"Ellen","Simpson","7.99"
"Ellen","Simpson","5.99"
"Ellen","Simpson","4.99"
"Ellen","Simpson","7.99"
"Ellen","Simpson","0.99"
"Ellen","Simpson","2.99"
"Ellen","Simpson","0.99"
"Ellen","Simpson","0.99"
"Ellen","Simpson","0.99"
"Ellen","Simpson","6.99"
"Ellen","Simpson","0.99"
"Ellen","Simpson","2.99"
"Ellen","Simpson","6.99"
"Ellen","Simpson","4.99"
"Vanessa","Sims","4.99"
"Vanessa","Sims","7.99"
"Vanessa","Sims","2.99"
"Vanessa","Sims","0.99"
"Vanessa","Sims","0.99"
"Vanessa","Sims","0.99"
"Vanessa","Sims","7.99"
"Vanessa","Sims","11.99"
"Vanessa","Sims","6.99"
"Vanessa","Sims","2.99"
"Vanessa","Sims","4.99"
"Vanessa","Sims","0.99"
"Vanessa","Sims","4.99"
"Vanessa","Sims","2.99"
"Vanessa","Sims","4.99"
"Vanessa","Sims","0.99"
"Vanessa","Sims","6.99"
"Vanessa","Sims","5.99"
"Vanessa","Sims","4.99"
"Francisco","Skidmore","2.99"
"Francisco","Skidmore","0.99"
"Francisco","Skidmore","4.99"
"Francisco","Skidmore","4.99"
"Francisco","Skidmore","4.99"
"Francisco","Skidmore","2.99"
"Francisco","Skidmore","2.99"
"Francisco","Skidmore","6.99"
"Francisco","Skidmore","0.99"
"Francisco","Skidmore","4.99"
"Francisco","Skidmore","0.99"
"Francisco","Skidmore","5.99"
"Francisco","Skidmore","5.99"
"Francisco","Skidmore","4.99"
"Francisco","Skidmore","2.99"
"Francisco","Skidmore","2.99"
"Francisco","Skidmore","8.99"
"Francisco","Skidmore","9.99"
"Francisco","Skidmore","1.99"
"Francisco","Skidmore","4.99"
"Francisco","Skidmore","5.99"
"Gilbert","Sledge","8.99"
"Gilbert","Sledge","5.99"
"Gilbert","Sledge","2.99"
"Gilbert","Sledge","4.99"
"Gilbert","Sledge","7.99"
"Gilbert","Sledge","0.99"
"Gilbert","Sledge","4.99"
"Gilbert","Sledge","2.99"
"Gilbert","Sledge","0.99"
"Gilbert","Sledge","5.99"
"Gilbert","Sledge","0.99"
"Gilbert","Sledge","0.99"
"Gilbert","Sledge","2.99"
"Gilbert","Sledge","7.99"
"Gilbert","Sledge","4.99"
"Gilbert","Sledge","0.99"
"Gilbert","Sledge","0.99"
"Gilbert","Sledge","4.99"
"Gilbert","Sledge","4.99"
"Gilbert","Sledge","2.99"
"Gilbert","Sledge","2.99"
"Gilbert","Sledge","6.99"
"Gilbert","Sledge","6.99"
"Gilbert","Sledge","4.99"
"Gilbert","Sledge","9.99"
"Gilbert","Sledge","4.99"
"Gilbert","Sledge","4.99"
"Wallace","Slone","3.99"
"Wallace","Slone","4.99"
"Wallace","Slone","3.99"
"Wallace","Slone","4.99"
"Wallace","Slone","6.99"
"Wallace","Slone","4.99"
"Wallace","Slone","5.99"
"Wallace","Slone","2.99"
"Wallace","Slone","10.99"
"Wallace","Slone","0.99"
"Wallace","Slone","2.99"
"Wallace","Slone","2.99"
"Wallace","Slone","1.99"
"Wallace","Slone","5.99"
"Wallace","Slone","4.99"
"Wallace","Slone","0.99"
"Wallace","Slone","6.99"
"Wallace","Slone","8.99"
"Wallace","Slone","3.99"
"Wallace","Slone","2.99"
"Wallace","Slone","2.99"
"Wallace","Slone","0.99"
"Mary","Smith","5.99"
"Mary","Smith","0.99"
"Mary","Smith","9.99"
"Mary","Smith","4.99"
"Mary","Smith","4.99"
"Mary","Smith","0.99"
"Mary","Smith","3.99"
"Mary","Smith","4.99"
"Mary","Smith","3.99"
"Mary","Smith","0.99"
"Mary","Smith","4.99"
"Mary","Smith","0.99"
"Mary","Smith","0.99"
"Mary","Smith","2.99"
"Mary","Smith","0.99"
"Mary","Smith","1.99"
"Mary","Smith","2.99"
"Mary","Smith","5.99"
"Mary","Smith","5.99"
"Mary","Smith","5.99"
"Mary","Smith","4.99"
"Mary","Smith","4.99"
"Mary","Smith","7.99"
"Mary","Smith","2.99"
"Mary","Smith","4.99"
"Mary","Smith","4.99"
"Mary","Smith","0.99"
"Mary","Smith","0.99"
"Mary","Smith","2.99"
"Mary","Smith","2.99"
"Marion","Snyder","6.99"
"Marion","Snyder","6.99"
"Marion","Snyder","2.99"
"Marion","Snyder","3.99"
"Marion","Snyder","1.99"
"Marion","Snyder","4.99"
"Marion","Snyder","6.99"
"Marion","Snyder","9.99"
"Marion","Snyder","0.99"
"Marion","Snyder","5.99"
"Marion","Snyder","6.99"
"Marion","Snyder","6.99"
"Marion","Snyder","3.99"
"Marion","Snyder","6.99"
"Marion","Snyder","2.99"
"Marion","Snyder","2.99"
"Marion","Snyder","4.99"
"Marion","Snyder","7.99"
"Marion","Snyder","2.99"
"Marion","Snyder","4.99"
"Marion","Snyder","2.99"
"Marion","Snyder","2.99"
"Marion","Snyder","4.99"
"Marion","Snyder","10.99"
"Marion","Snyder","2.99"
"Marion","Snyder","4.99"
"Marion","Snyder","5.99"
"Marion","Snyder","6.99"
"Marion","Snyder","2.99"
"Marion","Snyder","4.99"
"Marion","Snyder","0.99"
"Marion","Snyder","3.99"
"Marion","Snyder","5.99"
"Marion","Snyder","4.99"
"Marion","Snyder","4.99"
"Marion","Snyder","7.99"
"Marion","Snyder","4.99"
"Marion","Snyder","0.99"
"Marion","Snyder","4.99"
"Nina","Soto","7.99"
"Nina","Soto","6.99"
"Nina","Soto","2.99"
"Nina","Soto","4.99"
"Nina","Soto","5.99"
"Nina","Soto","4.99"
"Nina","Soto","4.99"
"Nina","Soto","0.99"
"Nina","Soto","2.99"
"Nina","Soto","4.99"
"Nina","Soto","4.99"
"Nina","Soto","7.99"
"Nina","Soto","2.99"
"Nina","Soto","2.99"
"Nina","Soto","6.99"
"Nina","Soto","3.99"
"Nina","Soto","1.99"
"Nina","Soto","2.99"
"Nina","Soto","7.99"
"Nina","Soto","3.99"
"Nina","Soto","1.99"
"Roland","South","0.99"
"Roland","South","0.99"
"Roland","South","2.99"
"Roland","South","2.99"
"Roland","South","3.99"
"Roland","South","4.99"
"Roland","South","4.99"
"Roland","South","2.99"
"Roland","South","0.99"
"Roland","South","3.99"
"Roland","South","5.99"
"Roland","South","4.99"
"Roland","South","2.99"
"Roland","South","0.99"
"Roland","South","2.99"
"Roland","South","2.99"
"Roland","South","4.99"
"Roland","South","6.99"
"Roland","South","0.99"
"Roland","South","1.99"
"Roland","South","7.99"
"Roland","South","1.99"
"Roland","South","4.99"
"Jeffrey","Spear","2.99"
"Jeffrey","Spear","4.99"
"Jeffrey","Spear","0.99"
"Jeffrey","Spear","2.99"
"Jeffrey","Spear","7.99"
"Jeffrey","Spear","3.99"
"Jeffrey","Spear","3.99"
"Jeffrey","Spear","3.99"
"Jeffrey","Spear","2.99"
"Jeffrey","Spear","4.99"
"Jeffrey","Spear","0.99"
"Jeffrey","Spear","4.99"
"Jeffrey","Spear","1.99"
"Jeffrey","Spear","6.99"
"Jeffrey","Spear","4.99"
"Jeffrey","Spear","2.99"
"Jeffrey","Spear","2.99"
"Cathy","Spencer","4.99"
"Cathy","Spencer","2.99"
"Cathy","Spencer","7.99"
"Cathy","Spencer","5.99"
"Cathy","Spencer","6.99"
"Cathy","Spencer","0.99"
"Cathy","Spencer","0.99"
"Cathy","Spencer","2.99"
"Cathy","Spencer","4.99"
"Cathy","Spencer","2.99"
"Cathy","Spencer","2.99"
"Cathy","Spencer","7.99"
"Cathy","Spencer","4.99"
"Cathy","Spencer","5.99"
"Cathy","Spencer","8.99"
"Cathy","Spencer","0.99"
"Cathy","Spencer","3.99"
"Cathy","Spencer","1.99"
"Cathy","Spencer","4.99"
"Cathy","Spencer","10.99"
"Cathy","Spencer","0.99"
"Cathy","Spencer","1.99"
"Cathy","Spencer","1.99"
"Cathy","Spencer","2.99"
"Cathy","Spencer","0.99"
"Cathy","Spencer","4.99"
"Cathy","Spencer","4.99"
"Cathy","Spencer","7.98"
"Cathy","Spencer","0.00"
"Kyle","Spurlock","4.99"
"Kyle","Spurlock","6.99"
"Kyle","Spurlock","0.99"
"Kyle","Spurlock","4.99"
"Kyle","Spurlock","2.99"
"Kyle","Spurlock","2.99"
"Kyle","Spurlock","6.99"
"Kyle","Spurlock","2.99"
"Kyle","Spurlock","0.99"
"Kyle","Spurlock","3.99"
"Kyle","Spurlock","0.99"
"Kyle","Spurlock","9.99"
"Kyle","Spurlock","0.99"
"Kyle","Spurlock","0.99"
"Kyle","Spurlock","0.99"
"Kyle","Spurlock","5.99"
"Kyle","Spurlock","0.99"
"Kyle","Spurlock","3.99"
"Kyle","Spurlock","2.99"
"Kyle","Spurlock","2.99"
"Kyle","Spurlock","2.99"
"Kyle","Spurlock","4.99"
"Kyle","Spurlock","1.99"
"Kyle","Spurlock","2.99"
"Kyle","Spurlock","4.99"
"Kyle","Spurlock","8.99"
"Kyle","Spurlock","4.99"
"Kyle","Spurlock","6.99"
"Kyle","Spurlock","0.99"
"Sergio","Stanfield","2.99"
"Sergio","Stanfield","4.99"
"Sergio","Stanfield","2.99"
"Sergio","Stanfield","4.99"
"Sergio","Stanfield","4.99"
"Sergio","Stanfield","2.99"
"Sergio","Stanfield","2.99"
"Sergio","Stanfield","4.99"
"Sergio","Stanfield","4.99"
"Sergio","Stanfield","6.99"
"Sergio","Stanfield","4.99"
"Sergio","Stanfield","2.99"
"Sergio","Stanfield","0.99"
"Sergio","Stanfield","2.99"
"Sergio","Stanfield","0.99"
"Sergio","Stanfield","3.99"
"Sergio","Stanfield","0.99"
"Sergio","Stanfield","6.99"
"Sergio","Stanfield","8.99"
"Sergio","Stanfield","5.99"
"Sergio","Stanfield","6.99"
"Sergio","Stanfield","4.99"
"Sergio","Stanfield","5.99"
"Sergio","Stanfield","0.99"
"Allison","Stanley","3.99"
"Allison","Stanley","2.99"
"Allison","Stanley","2.99"
"Allison","Stanley","3.99"
"Allison","Stanley","4.99"
"Allison","Stanley","0.99"
"Allison","Stanley","2.99"
"Allison","Stanley","4.99"
"Allison","Stanley","0.99"
"Allison","Stanley","8.99"
"Allison","Stanley","6.99"
"Allison","Stanley","0.99"
"Allison","Stanley","3.99"
"Allison","Stanley","4.99"
"Allison","Stanley","0.99"
"Allison","Stanley","2.99"
"Allison","Stanley","4.99"
"Allison","Stanley","0.99"
"Allison","Stanley","1.99"
"Allison","Stanley","2.99"
"Allison","Stanley","8.99"
"Allison","Stanley","0.99"
"Allison","Stanley","2.99"
"Allison","Stanley","3.98"
"Allison","Stanley","0.00"
"Kirk","Stclair","2.99"
"Kirk","Stclair","0.99"
"Kirk","Stclair","2.99"
"Kirk","Stclair","0.99"
"Kirk","Stclair","4.99"
"Kirk","Stclair","0.99"
"Kirk","Stclair","2.99"
"Kirk","Stclair","1.99"
"Kirk","Stclair","2.99"
"Kirk","Stclair","3.99"
"Kirk","Stclair","0.99"
"Kirk","Stclair","6.99"
"Kirk","Stclair","4.99"
"Kirk","Stclair","2.99"
"Kirk","Stclair","2.99"
"Kirk","Stclair","2.99"
"Kirk","Stclair","2.99"
"Lorraine","Stephens","3.99"
"Lorraine","Stephens","2.99"
"Lorraine","Stephens","4.99"
"Lorraine","Stephens","2.99"
"Lorraine","Stephens","4.99"
"Lorraine","Stephens","1.99"
"Lorraine","Stephens","3.99"
"Lorraine","Stephens","5.99"
"Lorraine","Stephens","4.99"
"Lorraine","Stephens","5.99"
"Lorraine","Stephens","0.99"
"Lorraine","Stephens","2.99"
"Lorraine","Stephens","4.99"
"Lorraine","Stephens","4.99"
"Lorraine","Stephens","6.99"
"Lorraine","Stephens","0.99"
"Lorraine","Stephens","2.99"
"Lorraine","Stephens","0.99"
"Lorraine","Stephens","7.99"
"Lorraine","Stephens","4.99"
"Ernest","Stepp","0.99"
"Ernest","Stepp","0.99"
"Ernest","Stepp","7.99"
"Ernest","Stepp","5.99"
"Ernest","Stepp","3.99"
"Ernest","Stepp","9.99"
"Ernest","Stepp","4.99"
"Ernest","Stepp","5.99"
"Ernest","Stepp","2.99"
"Ernest","Stepp","2.99"
"Ernest","Stepp","0.99"
"Ernest","Stepp","5.99"
"Ernest","Stepp","4.99"
"Ernest","Stepp","0.99"
"Ernest","Stepp","0.99"
"Ernest","Stepp","4.99"
"Ernest","Stepp","4.99"
"Ernest","Stepp","2.99"
"Ernest","Stepp","0.99"
"Ernest","Stepp","0.99"
"Ernest","Stepp","1.99"
"Elaine","Stevens","4.99"
"Elaine","Stevens","2.99"
"Elaine","Stevens","3.99"
"Elaine","Stevens","10.99"
"Elaine","Stevens","7.99"
"Elaine","Stevens","0.99"
"Elaine","Stevens","4.99"
"Elaine","Stevens","2.99"
"Elaine","Stevens","4.99"
"Elaine","Stevens","2.99"
"Elaine","Stevens","2.99"
"Elaine","Stevens","2.99"
"Elaine","Stevens","5.99"
"Elaine","Stevens","5.99"
"Elaine","Stevens","5.99"
"Elaine","Stevens","5.99"
"Elaine","Stevens","2.99"
"Elaine","Stevens","2.99"
"Elaine","Stevens","4.99"
"Elaine","Stevens","6.99"
"Elaine","Stevens","6.99"
"Elaine","Stevens","2.99"
"Alice","Stewart","1.99"
"Alice","Stewart","0.99"
"Alice","Stewart","4.99"
"Alice","Stewart","2.99"
"Alice","Stewart","0.99"
"Alice","Stewart","2.99"
"Alice","Stewart","4.99"
"Alice","Stewart","6.99"
"Alice","Stewart","0.99"
"Alice","Stewart","4.99"
"Alice","Stewart","2.99"
"Alice","Stewart","2.99"
"Alice","Stewart","0.99"
"Alice","Stewart","2.99"
